,label
139487,1
117706,1
14173,0
126688,1
4111,1
48819,1
3939,1
63327,1
1195,0
66358,1
49902,1
3242,1
23184,0
5682,1
6828,0
17389,0
58697,1
62185,1
15527,0
106472,1
4214,1
33243,0
14566,0
4405,1
4329,1
71346,1
42671,0
62678,1
5494,1
88027,0
18992,0
135370,1
46153,1
78090,0
11224,0
35455,0
64932,1
26358,0
104239,1
100521,1
86127,1
7618,1
14167,0
51113,1
108878,0
7014,0
39289,0
7322,1
85961,1
36993,0
4762,1
16480,0
25888,0
40722,0
7452,1
102319,0
31958,0
11340,1
39819,0
45119,1
85776,1
37655,0
8909,0
33157,0
6552,0
67979,0
9950,1
7229,0
11384,0
71188,0
20829,0
72851,0
8951,1
6787,1
64563,1
113681,1
77277,1
2147,0
124578,1
30253,0
112227,0
22051,0
96253,1
41776,0
50374,1
48003,1
29931,0
8066,1
71444,0
117559,1
7617,1
60695,1
3215,1
15846,0
14233,0
39742,0
86615,0
106286,1
1972,0
89204,0
63295,1
99557,1
78300,0
169004,1
67712,0
26977,0
46519,1
24527,0
12937,0
114640,0
5876,0
128083,1
57640,1
144612,1
37664,0
17456,0
120407,1
60831,1
101796,1
68543,1
5579,1
72259,0
7213,1
34896,0
29048,0
50722,1
24109,0
129823,1
72377,0
39285,0
1097,1
6098,0
7922,1
81707,1
5502,1
92309,0
70336,0
28974,0
93656,1
11810,1
75756,0
12069,0
105769,1
9653,1
41391,0
57062,1
70958,1
34334,0
30084,0
25649,0
2426,1
1194,0
58512,1
16019,0
207,0
7168,1
78966,1
116440,1
128248,1
108697,1
10147,1
173193,1
735,1
12134,1
71057,0
38463,0
153736,1
76137,0
35132,0
63609,1
5910,1
237,0
68627,1
57245,1
87441,1
44130,0
105617,1
7924,1
37019,0
53435,1
6691,0
3437,0
81245,0
61248,1
59113,1
55298,1
54739,1
91243,1
69185,1
88409,0
6863,1
65811,1
10554,1
82312,1
4393,1
75172,1
29447,0
42006,0
28427,0
78520,0
33820,0
86796,0
41927,0
9705,1
87448,0
4890,0
28900,0
11644,0
36802,0
1116,1
30628,0
11132,1
8905,1
73763,1
76119,0
42985,0
50872,1
31923,0
102703,0
75214,0
16738,0
51681,1
29616,0
51792,1
54579,1
106921,1
95965,1
31061,0
69074,0
33142,0
7445,1
81974,0
87389,1
82481,0
72917,0
41961,0
68398,0
74940,0
4916,1
52496,1
4738,1
29055,0
113866,0
47825,1
108295,1
68725,0
3489,1
2861,1
47831,0
73683,0
132564,1
6318,1
11511,0
47783,1
70842,0
78477,0
8661,0
114296,1
42464,0
39441,0
136690,1
27709,0
76081,0
64945,1
128077,1
155497,1
20854,0
12246,0
4510,1
37649,0
70889,1
31966,0
19247,0
107658,1
108113,1
123482,1
826,0
39900,0
51515,1
2589,1
47475,1
37182,0
934,0
3027,1
91317,1
43320,0
63295,1
13677,0
90322,0
12137,0
120882,1
66964,1
76010,1
20736,0
4686,1
73436,0
38022,0
75289,1
12559,0
75658,1
35624,0
42034,0
27831,0
135104,1
72263,0
5374,1
60609,1
6601,1
21001,0
10619,1
30190,0
42822,0
10103,1
31298,0
85456,1
114104,1
30528,0
4101,1
49939,1
124063,1
29449,0
41536,0
101557,1
94947,1
107802,1
4243,0
170530,1
10821,1
57455,1
5697,1
8812,0
77078,0
37344,0
3028,1
636,1
34255,0
37275,0
36882,0
66554,0
8319,1
71487,1
717,1
86685,1
45838,1
82192,0
78167,1
39625,0
8386,1
28337,0
4021,1
42621,0
2569,0
104581,0
101678,0
75172,1
81382,0
37727,0
20536,0
45849,1
47089,1
90636,1
47360,0
36978,0
4199,1
27882,0
110848,0
103898,1
4057,0
11001,1
8424,1
23957,0
77010,1
68897,0
54069,1
64916,1
151670,1
6827,1
23029,0
128043,1
87105,1
36548,0
42469,0
106433,0
30963,0
10594,1
26346,0
6649,1
4438,1
3415,1
45950,0
64938,1
6651,1
80854,0
99240,1
32774,0
28727,0
32624,0
24274,0
66352,1
36150,0
31353,0
76823,0
101961,1
56224,1
76857,0
33622,0
47638,1
26752,0
4332,1
38159,0
105974,1
134199,1
142423,1
117388,1
7271,1
2559,1
81941,1
27281,0
11238,1
42725,0
42552,0
77292,0
32088,0
71418,0
53590,1
141367,1
115025,0
26788,0
13061,0
142671,1
41503,0
53155,1
37035,0
77446,0
77026,0
107039,1
792,1
100952,1
52680,1
16326,0
116405,1
111942,1
171160,1
2712,1
3811,1
104901,1
44047,0
102385,0
70521,0
31028,0
47704,1
57387,1
106532,1
70857,1
36995,0
50137,1
107764,1
42742,0
18300,0
7049,0
40846,0
93313,1
4725,0
43939,0
38030,0
79019,0
43539,0
66762,1
5081,1
2787,1
76904,1
112808,1
30233,0
96643,1
33323,0
105084,1
66285,1
66292,0
71140,1
7654,1
3059,1
55817,1
27985,0
44358,1
37196,0
58991,1
2097,0
107746,1
29693,0
109718,1
20580,0
132459,1
40456,0
42067,0
86315,0
79038,0
32764,0
13744,0
6784,1
9787,0
9000,0
37126,0
115087,1
10114,1
7860,1
5768,0
102787,1
16555,0
8239,0
75215,0
18531,0
49886,1
19412,0
121626,1
785,1
37025,0
91412,1
100039,1
6369,1
143866,1
42111,0
37390,0
140306,1
107367,1
66888,0
59508,1
82474,0
16868,0
33809,0
592,1
78138,0
22091,0
7823,1
9012,0
69911,1
112252,1
45987,0
5132,1
69286,0
109697,1
32385,0
107846,1
81481,0
56480,1
39718,0
114344,0
6545,1
34680,0
150753,1
9714,1
109537,1
7914,0
10966,1
50621,1
32988,0
52173,1
102122,1
83414,1
44096,0
42084,0
40794,0
82755,1
56434,1
74840,0
23342,0
8390,0
2234,0
3237,1
69369,0
60866,1
10848,1
7382,0
92599,1
64657,0
47329,0
3744,1
28967,0
88447,1
18620,0
5117,1
3751,0
6387,0
70914,1
151144,1
80986,0
41250,0
34449,0
59408,1
34350,0
7714,1
14902,0
19148,0
83439,1
20965,0
34452,0
40616,0
97591,1
4521,1
66639,0
56132,1
151843,1
5605,1
26054,0
70329,1
54454,1
57695,1
80153,0
111520,1
124302,1
55178,1
33527,0
39383,0
74943,1
92937,1
78759,1
6389,1
70957,0
27722,0
71568,0
13988,0
66713,0
68657,0
26502,0
29697,0
50463,1
74596,0
107302,0
77309,0
1817,1
1974,1
34371,0
39821,0
338,1
57674,1
95326,1
11243,1
30325,0
42587,0
12200,0
40889,0
102263,1
29447,0
56492,1
56566,1
29638,0
68532,0
43511,0
88173,1
72696,0
55634,1
17793,0
121657,1
31856,0
34008,0
7311,1
106602,1
10857,1
164392,1
35129,0
6354,0
82009,0
71394,1
40207,0
91900,1
7606,0
5327,1
32022,0
96612,1
33376,0
85731,1
11420,0
27261,0
34616,0
139280,1
4516,1
38482,0
4183,1
70150,1
73618,0
12518,0
2822,1
76678,1
114624,0
98223,1
26354,0
102387,0
1012,0
88173,1
18715,0
29645,0
67768,1
97006,1
56307,1
1591,1
4405,1
32659,0
1927,1
116306,1
13294,0
4702,1
98711,1
12425,0
11329,1
5851,0
160648,1
46294,0
65163,0
612,1
7868,0
167197,1
10709,1
7071,0
142727,1
29945,0
87865,1
105838,1
26041,0
116378,1
65552,0
49625,1
166483,1
121589,1
66064,1
91378,1
47885,1
82250,0
17720,0
142791,1
11928,1
40328,0
4845,0
51617,1
30141,0
11892,1
7923,1
60695,1
3127,1
73013,1
56005,1
88327,1
10773,1
14047,0
58874,1
122422,1
39272,0
50466,1
55376,1
111988,1
55482,1
29705,0
7832,1
103148,1
623,1
7278,0
107737,0
57044,1
42543,0
42186,0
77025,0
30764,0
81097,1
7585,1
2298,1
28550,0
60153,1
39641,0
29538,0
15922,0
72471,0
22819,0
72394,0
5018,1
65800,1
39281,0
34233,0
42218,0
78858,0
58893,1
30251,0
6423,0
116440,1
135754,1
30461,0
76756,0
71442,0
87942,1
87389,1
122504,1
93245,1
71322,1
79775,0
11208,1
96159,1
5514,1
40712,0
123025,1
40403,0
73107,0
3933,1
3220,1
39809,0
42105,0
27169,0
13516,1
126086,1
79218,0
99651,1
22339,0
7081,0
38194,0
2911,1
46778,0
32481,0
33069,0
78252,0
72244,1
150948,1
31543,0
27257,0
80233,0
43940,0
80324,1
21268,0
28802,0
65113,0
16127,0
28838,0
23411,0
6663,1
4681,1
72046,0
38927,0
59007,1
76867,1
13276,0
4295,1
4348,0
32125,0
29473,0
79602,0
30187,0
27229,0
44154,0
121455,1
64315,1
70101,1
70039,0
25540,0
79370,0
59509,1
20608,0
118116,1
148688,1
107622,1
44706,1
13667,0
24693,0
74144,0
116519,1
51191,1
40955,0
92318,1
78,0
195,0
42421,0
37709,0
67880,0
68728,0
3265,1
44153,1
5464,1
23783,0
74907,0
28395,0
140095,1
39676,0
2244,1
62188,1
74879,0
58136,1
105910,1
3832,1
27314,0
30029,0
36937,0
110070,1
35894,0
27908,0
50561,1
76943,0
108335,0
32386,0
2237,1
112235,1
13646,0
40029,0
87846,0
61971,1
7061,1
101988,0
10938,0
43520,0
23748,0
90199,1
1647,0
54061,1
109909,0
21504,0
66841,0
6257,1
64745,1
114505,1
87659,1
154706,1
139713,1
77748,0
76333,0
32917,0
95448,1
129201,1
3962,1
80984,1
21935,0
84515,1
78993,0
164551,1
87291,1
87686,1
3,0
756,0
28583,0
39183,0
63575,1
38452,0
108513,0
42649,0
44864,1
58978,1
24025,0
5327,1
8252,1
66437,0
68368,0
113176,1
108668,1
67215,1
137287,1
199,0
148886,1
17271,0
8431,0
3155,1
22845,0
36843,0
7106,0
38551,0
62340,1
2566,1
36354,0
62799,1
25232,0
15445,0
31594,0
18791,0
6933,1
8404,1
26217,0
156495,1
23657,0
84827,1
7520,1
55945,1
122306,1
109716,1
12806,0
35024,0
109644,1
6241,1
151284,1
24420,0
40989,0
8748,1
80851,0
1231,1
111488,0
30969,0
138061,1
121018,1
26887,0
10856,0
7299,1
92315,1
58970,1
34236,0
6631,1
66504,1
35275,0
100562,0
24367,0
1880,0
77275,0
40650,0
172239,1
111062,0
47791,0
104137,1
23516,0
89867,1
63575,1
47349,0
36959,0
24599,0
14234,0
73061,0
47423,1
3689,1
31750,0
5756,1
10607,0
83756,0
3604,0
86924,1
103316,1
36738,0
92836,1
8229,1
91392,1
65871,0
54234,1
2081,1
50733,1
83800,0
35618,0
21810,0
71212,0
4949,0
4867,0
2084,1
23899,0
67413,0
30738,0
67144,1
77588,1
8295,0
5586,1
100588,1
55317,1
64338,1
96907,1
143585,1
90686,1
80346,1
70020,0
6141,1
34910,0
60067,1
40469,0
91019,1
1760,1
87441,1
17903,0
2043,1
25426,0
43343,0
61373,1
45058,0
3413,1
43561,0
43967,1
42464,0
6245,1
23390,0
71333,0
7178,1
43786,0
61358,1
107913,1
51823,1
103367,1
80553,0
90596,0
26524,0
76051,0
8045,1
42177,0
45697,0
117706,1
16630,0
11256,0
66159,0
25958,0
107649,0
118048,1
55988,1
55104,1
66803,0
130538,1
42061,0
8986,1
45429,0
29607,0
36864,0
66665,0
114812,0
56100,1
138831,1
14003,0
7259,1
1286,0
38918,0
26989,0
88219,1
45254,0
19792,0
68877,1
88047,0
71371,1
115045,1
72770,1
11645,0
85661,1
31260,0
42856,0
68291,0
53461,1
66561,1
4713,0
197,0
102394,1
8352,1
40399,0
5598,1
74183,0
67144,1
2559,1
73927,1
121841,1
4713,1
11447,0
91918,1
88328,1
107483,0
66713,1
23176,0
86715,1
55628,1
33569,0
26824,0
86683,1
3706,0
78127,0
41014,0
114166,1
90447,1
667,1
3305,0
136188,1
48974,1
427,1
111823,1
22887,0
41835,0
45034,0
77721,0
96432,1
4421,1
27085,0
108931,1
104402,1
71049,0
22486,0
78412,0
84800,0
5555,1
72032,0
107564,1
49699,1
41048,0
2346,1
69382,0
86109,1
37167,0
7108,1
4831,0
4372,0
165015,1
19973,0
5729,0
8118,1
30006,0
142791,1
5774,1
21693,0
95466,1
123475,1
58795,1
7108,1
39497,0
90760,1
71759,0
1086,0
47631,0
66178,0
39438,0
30624,0
62033,1
7922,1
81573,0
110925,1
24424,0
3836,1
78972,0
13421,0
71317,1
26261,0
121908,1
146483,1
76268,0
72198,0
61991,1
7545,1
11485,1
33687,0
67990,0
99502,1
95017,1
71236,0
16470,0
74937,0
24418,0
73169,1
33891,0
12412,0
78227,1
23866,0
3691,0
59426,1
113466,1
21213,0
76291,1
146415,1
34226,0
63828,1
7296,1
30186,0
66860,0
41709,0
121454,1
6847,1
136135,1
25848,0
108520,0
30090,0
49691,1
78193,0
102601,1
43075,0
2563,1
44922,0
55935,1
10448,1
83650,1
30943,0
80578,0
96850,1
57176,1
166677,1
9315,1
49336,1
35202,0
121540,1
143845,1
55293,1
128069,1
9556,1
57822,1
58745,1
11638,1
72197,0
51576,1
5912,1
9821,0
99240,1
37915,0
65883,0
6412,1
48465,1
127205,1
55945,1
124207,1
501,0
31278,0
74915,0
128989,1
70885,0
40787,0
29923,0
15829,0
25128,0
74242,0
35420,0
8399,0
12618,0
108063,0
44112,1
24852,0
36947,0
47653,1
70005,0
60695,1
33305,0
72197,1
104343,0
142902,1
59879,1
67998,1
1865,0
122,0
8647,1
92122,1
656,1
104387,1
26475,0
126856,1
9914,0
122790,1
30382,0
26622,0
40155,0
6395,1
21910,0
6293,1
148787,1
112226,1
6263,1
3698,0
59247,1
5387,0
64183,1
66445,0
49982,1
60010,1
41209,0
18481,0
63121,1
27243,0
58831,1
786,0
56965,1
76619,0
43262,0
39205,0
125270,1
52601,1
24153,0
142049,1
70086,0
5201,0
51027,1
117608,1
46441,0
59187,1
105205,0
78814,0
53584,1
86685,1
42513,0
62896,1
74714,0
10304,1
20673,0
77688,1
106063,1
65302,1
85731,1
40691,0
40589,0
109260,1
4777,1
165130,1
7127,0
89895,1
90788,1
72221,1
46809,0
75308,0
58626,1
106778,1
34234,0
11703,1
4782,1
91330,1
45849,1
7321,1
81608,0
53440,1
96036,1
56361,1
76134,0
30106,0
47258,1
106562,1
11238,1
111868,0
11584,1
4727,1
11477,1
46837,0
144453,1
86347,1
39333,0
82783,1
24261,0
77795,0
42199,0
22129,0
30908,0
68952,0
121424,1
66984,0
2813,1
143043,1
81739,1
17011,0
41007,0
110387,0
46880,0
119616,1
55833,1
75961,1
30258,0
82882,1
38232,0
7208,0
172788,1
50049,1
3215,1
70972,0
106206,1
5857,0
5229,1
169949,1
2656,1
10144,0
86537,0
143798,1
40594,0
55591,1
167208,1
4374,1
26454,0
10149,1
115629,0
45935,0
77495,1
33635,0
6569,1
1044,0
8212,1
64994,1
41706,0
11614,1
61513,1
107916,1
47879,0
77280,0
95697,1
45615,1
2943,1
164641,1
130130,1
13432,0
80802,0
27681,0
106775,1
36205,0
46762,1
56004,1
28437,0
33605,0
35377,0
8926,0
2503,1
3037,1
110947,1
8185,1
107809,1
117107,1
48919,1
41450,0
7071,1
56708,1
75355,0
99530,1
68206,1
58223,1
7327,1
48518,1
102237,1
71964,0
110384,0
113457,1
69532,0
12450,0
78268,0
47783,1
27357,0
107998,1
34938,0
6342,1
145943,1
32083,0
33034,0
54420,1
72843,0
1666,0
7653,1
35440,0
10548,0
51492,1
97462,1
76118,0
46057,0
81942,0
170530,1
66651,0
61991,1
70117,1
66717,0
66433,1
2166,0
9401,0
54610,1
16001,0
4457,1
92650,1
916,1
127597,1
7647,1
55640,1
24131,0
46351,0
38457,0
52538,1
67265,0
3971,1
3320,1
49634,1
119757,1
110659,1
33960,0
36363,0
46896,0
87782,1
43812,0
7030,1
5110,1
169434,1
97037,1
144406,1
36469,0
15484,0
32728,0
13636,0
3769,0
67078,0
43217,0
68109,1
3424,1
8318,1
38147,0
19659,0
28113,0
121362,1
76893,1
72257,1
31994,0
2248,1
89119,0
67182,0
6594,1
103292,1
85894,1
79747,0
111392,1
163930,1
3292,1
5147,0
71360,0
96010,1
57682,1
8953,0
18159,0
43122,0
112242,1
144781,1
4380,1
3578,0
11085,1
88087,1
8117,0
90691,1
14505,0
6689,1
42125,0
27335,0
7327,1
66589,0
81394,0
4884,0
4334,0
35419,0
43443,0
32757,0
98176,1
5418,1
103985,1
2464,1
47885,1
25429,0
106757,1
122410,1
55910,1
168273,1
35412,0
135904,1
64280,1
119659,1
23995,0
14109,0
30451,0
7991,1
34065,0
106072,1
4827,1
45913,0
18,0
35559,0
25802,0
112451,1
4524,1
111680,1
28802,0
62500,1
23369,0
52554,1
61876,1
6248,1
23702,0
67144,1
24747,0
64916,1
42245,0
78956,1
32332,0
8220,0
158722,1
3249,1
39119,0
11428,1
105763,1
25758,0
73558,0
97149,1
12115,0
18875,0
6734,1
37821,0
3484,0
105507,1
70180,1
29337,0
92152,1
116747,1
119579,1
29587,0
7834,0
1149,0
22140,0
71232,0
145871,1
11473,1
43583,0
58880,1
31388,0
4902,0
5153,1
7277,1
5021,0
104725,1
42308,0
90300,0
151144,1
87556,1
8210,1
51552,1
57723,1
11692,1
41291,0
54437,1
169445,1
1284,1
75552,1
76688,1
58659,1
4930,1
3781,0
109279,1
138336,1
23638,0
81782,1
113465,1
32832,0
29438,0
44796,0
72582,0
29376,0
42928,0
65917,0
1467,1
78010,0
49775,1
84292,0
91593,1
20685,0
11791,1
30268,0
91464,1
6295,0
106995,1
82346,1
39180,0
32574,0
32365,0
20825,0
30509,0
7168,1
27640,0
22835,0
123573,1
43173,0
37767,0
83785,1
8908,1
12487,0
68142,0
122215,1
11364,1
44089,1
3313,1
47149,1
81943,0
104,0
74522,0
76551,0
46449,1
85389,1
1911,0
6790,1
18766,0
99467,1
2981,0
55813,1
127928,1
39778,0
92266,1
47284,1
59749,1
129102,1
10605,1
3099,0
110757,1
91466,1
108549,1
126926,1
7569,1
89157,1
102615,0
35779,0
72864,1
7541,1
166625,1
95774,1
7539,1
116768,1
22065,0
30878,0
87097,1
92418,1
110213,1
10748,0
31140,0
34795,0
1722,1
44158,1
55984,1
973,0
22968,0
29027,0
39872,0
79018,1
23564,0
94863,1
6569,1
69740,0
99702,1
14153,0
27221,0
33138,0
14871,0
144856,1
79086,0
87256,1
2405,1
4063,1
43826,0
41227,0
5846,1
18965,0
26938,0
28350,0
35260,0
6253,0
34585,0
12369,0
66238,1
46599,1
109900,0
51027,1
6210,1
94260,1
39581,0
70518,0
69904,0
145058,1
29571,0
13158,0
75945,0
34298,0
108503,0
73022,1
48127,1
67923,0
121221,1
17630,0
94006,1
77405,1
93314,1
23131,0
81788,1
93598,1
107882,1
5578,1
11469,1
9022,0
32232,0
475,1
74363,0
140449,1
26678,0
37793,0
54120,1
92305,0
8092,1
89640,1
100256,1
3906,1
57000,1
76613,1
77272,1
111998,1
59212,1
158412,1
38974,0
5926,1
55678,1
108525,1
41539,0
24001,0
19023,0
24667,0
75090,1
51128,1
102359,0
108113,1
68038,1
10368,0
56890,1
164357,1
40695,0
23941,0
1039,0
70872,0
21171,0
148004,1
6761,1
2732,1
71981,1
58688,1
52329,1
72415,0
38132,0
10342,0
70863,1
6370,1
4223,1
120355,1
29519,0
142748,1
25841,0
20739,0
1193,0
25418,0
94813,1
70941,1
41776,0
71406,0
35452,0
65741,1
24670,0
74631,0
40969,0
11842,0
62896,1
49723,1
44289,0
98986,1
45376,0
4413,1
113566,0
95242,1
146290,1
164319,1
40060,0
105126,1
89144,1
91189,1
73654,0
147978,1
63022,1
10895,0
105802,1
8458,1
11069,1
528,1
47778,0
117689,1
6059,1
71999,0
73410,0
73835,0
9958,1
40131,0
43454,0
65932,1
94834,1
103021,0
25914,0
34383,0
26957,0
27964,0
71291,1
74415,0
29062,0
114882,1
42603,0
106811,1
29059,0
127635,1
3726,1
7362,1
81685,0
18084,0
10275,1
26223,0
72165,1
5683,0
20235,0
144206,1
139788,1
706,1
49498,1
87848,0
3106,1
29303,0
92619,1
35574,0
62895,1
126845,1
137299,1
75095,1
51128,1
42102,0
102390,1
37549,0
112296,0
155213,1
87499,1
105106,1
58524,1
114496,1
76464,0
70509,1
100356,1
27823,0
37943,0
55173,1
43358,0
9740,1
16986,0
114123,1
75832,1
87281,1
734,0
69815,0
38598,0
10667,0
39883,0
46993,0
27426,0
16749,0
86265,1
28047,0
79547,1
34217,0
59965,1
43167,0
39346,0
172654,1
62696,1
54078,1
28090,0
43967,1
23773,0
72033,0
68206,1
58095,1
32507,0
3085,0
35453,0
41599,0
41585,0
4968,1
94129,1
79310,0
82109,0
68334,0
53271,1
11360,1
32397,0
70344,1
106902,0
154834,1
59471,1
10509,0
11461,1
25080,0
92268,1
93877,1
75484,0
11320,1
38286,0
34081,0
1884,1
60656,1
20982,0
114557,1
23619,0
101923,1
94278,1
43145,0
981,0
51463,1
6610,0
1615,0
7287,0
170522,1
33050,0
14912,0
42353,0
90283,1
2723,1
10742,0
64679,1
133250,1
38311,0
19442,0
85952,1
109025,1
19811,0
70938,1
78270,0
93142,1
6116,1
37442,0
5697,1
11050,0
6585,1
7560,1
41794,0
31191,0
76606,0
40803,0
43045,0
31097,0
5602,1
46640,0
3208,1
5723,1
23689,0
79983,0
27283,0
2503,1
82561,0
64830,1
73101,0
5309,1
3023,1
103546,1
4676,1
78253,1
164280,1
73796,1
755,1
8581,0
71819,1
40694,0
6989,1
37007,0
37201,0
25173,0
87423,1
40333,0
46396,0
113485,1
84154,1
86242,1
71798,0
76714,0
39847,0
42112,0
41896,0
74747,0
70775,1
81603,0
49817,1
77736,0
45999,0
71649,0
3187,1
9326,0
52465,1
2135,0
43065,0
169632,1
54343,1
79507,0
34825,0
2091,1
107435,1
124551,1
36516,0
49784,1
71841,1
120384,1
30743,0
53295,1
59787,1
72756,0
148194,1
1750,0
1383,1
38952,0
22536,0
7159,1
5846,1
95448,1
91330,1
47131,0
106637,1
28972,0
95472,1
148816,1
29929,0
2356,1
98848,1
38597,0
69064,0
36147,0
49389,1
1153,1
101644,1
82987,1
24565,0
28245,0
67904,0
49079,1
23781,0
50109,1
51209,1
67338,0
101145,0
8899,1
17944,0
8118,0
55285,1
26632,0
6662,0
18975,0
33164,0
47787,0
27324,0
57298,1
30317,0
69002,0
5016,0
79672,1
6718,1
72464,1
638,0
24390,0
40256,0
45157,1
124765,1
39568,0
38971,0
32515,0
35011,0
70651,0
50324,1
112415,1
929,1
3898,1
123944,1
24875,0
2916,0
30683,0
30462,0
40614,0
38730,0
74532,0
2853,0
25485,0
2117,1
69849,0
23590,0
109279,1
40262,0
41500,0
75089,1
22681,0
138712,1
66062,1
42495,0
90129,1
81753,0
14687,0
58340,1
34369,0
111895,0
85811,0
10997,1
81385,0
44435,0
13255,0
31733,0
83861,1
39886,0
37676,0
37093,0
144556,1
70057,0
78897,0
63356,1
24780,0
95231,1
77717,0
11486,1
77688,1
58707,1
52681,1
11601,1
85291,1
47475,1
71382,0
2957,1
52651,1
42481,0
51070,1
73100,0
19563,0
12149,1
26888,0
32549,0
114735,0
21736,0
112309,0
37801,0
106882,1
71866,0
102657,0
38393,0
48147,1
35860,0
30749,0
46526,1
44892,0
81684,1
67201,0
26624,0
36667,0
39042,0
85123,1
28980,0
2412,1
64713,1
110984,0
57152,1
80478,1
79197,1
110113,1
10695,1
144406,1
59871,1
165173,1
73852,0
4358,1
73934,1
50509,1
41300,0
42531,0
104762,1
50374,1
30660,0
6766,1
53769,1
76954,0
13111,0
49765,1
55563,1
66961,0
86685,1
84496,1
81319,0
99933,1
7252,1
43341,0
9572,0
92126,1
92284,1
5804,1
36810,0
152,0
11827,1
109117,1
96094,1
10561,1
7211,1
112692,0
55927,1
96282,1
111866,0
3598,1
70202,1
31420,0
71396,0
37181,0
27712,0
50686,1
40721,0
41746,0
141591,1
9946,0
2466,0
827,0
105726,0
16402,0
91953,1
129093,1
70459,1
41513,0
27112,0
55603,1
108593,1
5474,1
30031,0
72515,1
81234,1
71407,0
143955,1
35996,0
30703,0
2608,1
39894,0
56736,1
112456,1
86844,1
86181,0
3175,1
89281,0
111732,1
71622,0
68397,1
107338,0
143292,1
97943,1
2819,1
43732,0
83638,1
2947,1
7119,1
540,0
148774,1
815,1
40419,0
77226,0
2328,1
94775,1
70581,0
32789,0
24354,0
78882,0
68778,1
75909,1
111427,1
96907,1
106286,1
68864,0
79543,0
40048,0
108796,1
3910,0
47091,0
75380,0
33540,0
11705,1
128007,1
57092,1
78103,0
3088,1
42799,0
45746,0
9668,0
1612,1
1959,1
7037,1
43142,0
10752,0
7123,1
94658,1
31278,0
54880,1
72386,0
15646,0
3424,1
82082,0
11364,1
63022,1
70458,0
29293,0
44556,0
6365,0
33117,0
57206,1
21368,0
113800,1
51840,1
31052,0
54252,1
4007,1
75310,0
7657,1
48979,1
6911,1
75170,1
69313,0
111773,1
10096,1
70656,0
65584,1
79492,0
13012,0
73758,1
30934,0
47598,1
1645,0
74354,1
30788,0
846,0
55341,1
74094,0
703,1
26228,0
107362,1
46665,0
72746,0
3246,1
7615,1
102873,1
38415,0
65445,1
76763,0
62608,1
69931,0
102489,0
169632,1
78144,1
11466,0
74928,0
26367,0
102416,1
112145,0
6700,0
112683,0
110979,0
52680,1
34741,0
18186,0
46706,0
4622,1
33403,0
68779,1
25434,0
134023,1
81847,0
109578,1
63784,1
42189,0
57149,1
5000,1
3274,1
53875,1
95774,1
28043,0
67898,1
60869,1
29462,0
94814,1
6336,1
76437,0
56988,1
68118,0
7838,1
110980,0
63812,1
31424,0
6059,1
82952,0
79726,0
34961,0
162581,1
68787,0
47323,0
5438,1
122198,1
14054,0
89144,1
24907,0
110460,1
26080,0
145813,1
41735,0
33956,0
82046,1
101583,1
4021,1
54893,1
44945,0
31769,0
12169,0
30865,0
107029,1
106244,1
107870,1
137435,1
33332,0
5857,1
109697,1
40374,0
2987,0
108391,0
50912,1
73664,1
52891,1
39458,0
82781,1
110540,0
8660,0
6579,0
45078,0
73251,0
101888,0
13386,0
72302,0
39736,0
3995,1
67977,0
103708,1
46398,1
36318,0
116184,1
6779,0
125697,1
3246,1
55949,1
6281,1
26289,0
39055,0
86270,1
56605,1
7176,0
8919,1
28983,0
20282,0
166768,1
67062,0
67945,1
41107,0
44121,1
74159,0
77775,0
56651,1
27919,0
69318,0
30896,0
96203,0
70284,0
44089,1
9977,0
170242,1
40391,0
31136,0
114213,1
93630,1
87325,1
29438,0
34380,0
79153,0
29303,0
4523,0
122790,1
40275,0
23472,0
45658,1
31970,0
33793,0
8115,1
29532,0
7038,1
2776,0
68403,1
42961,0
88969,0
167129,1
37960,0
42378,0
23442,0
107997,1
19064,0
20406,0
52015,1
74065,0
102532,1
34147,0
65332,1
32742,0
139111,1
40116,0
20902,0
75234,0
49622,1
86435,1
57149,1
42305,0
14835,0
7071,1
111975,1
76393,1
61049,1
4468,1
103546,1
21340,0
23553,0
81674,0
77699,0
159028,1
29567,0
88254,1
27469,0
140886,1
41978,0
44228,0
107641,1
34886,0
21006,0
7137,1
82092,0
164777,1
4003,1
69565,1
67567,0
37796,0
27444,0
37850,0
67751,1
16345,0
8781,1
53008,1
17167,0
54379,1
37100,0
168697,1
95877,1
78015,0
76130,0
83685,1
10510,1
6202,0
37877,0
37570,0
77536,1
15233,0
47642,1
25927,0
45866,0
19166,0
23407,0
80486,1
27495,0
70717,1
77688,1
35884,0
20535,0
39618,0
76503,0
2685,0
31406,0
30129,0
21398,0
76152,1
99240,1
7514,1
36934,0
34880,0
4725,1
38472,0
67075,0
137376,1
53291,1
8173,1
77522,0
142231,1
27980,0
82491,1
96238,1
60522,1
114557,1
35942,0
75805,0
104460,1
26115,0
31838,0
102517,1
139933,1
93327,1
59976,1
4526,1
7331,0
13464,0
33289,0
75371,0
77201,0
27054,0
28489,0
45024,1
81044,1
5373,1
21998,0
28822,0
77835,0
12899,0
68949,1
28605,0
2580,1
4192,1
84784,1
28513,0
27096,0
7725,1
75491,0
104634,1
143679,1
116073,1
39551,0
124976,1
50932,1
57369,1
5373,1
11281,1
29270,0
133358,1
128390,1
7517,1
7317,1
43345,0
44598,0
41869,0
103197,1
