,Label
103867,1
103868,1
103869,1
103870,0
103871,0
103872,1
103873,1
103874,0
103875,1
103876,1
103877,0
103878,1
103879,0
103880,1
103881,1
103882,1
103883,1
103884,0
103885,1
103886,1
103887,1
103888,0
103889,1
103890,1
103891,0
103892,1
103893,0
103894,0
103895,1
103896,1
103897,0
103898,1
103899,1
103900,0
103901,0
103902,1
103903,1
103904,1
103905,0
103906,0
103907,0
103908,1
103909,0
103910,1
103911,1
103912,0
103913,1
103914,1
103915,0
103916,0
103917,0
103918,1
103919,0
103920,0
103921,1
103922,1
103923,0
103924,1
103925,0
103926,1
103927,0
103928,1
103929,0
103930,0
103931,0
103932,1
103933,0
103934,1
103935,0
103936,0
103937,0
103938,1
103939,0
103940,0
103941,0
103942,1
103943,0
103944,0
103945,0
103946,0
103947,0
103948,1
103949,0
103950,1
103951,1
103952,0
103953,0
103954,1
103955,0
103956,0
103957,1
103958,1
103959,1
103960,0
103961,0
103962,0
103963,1
103964,0
103965,1
103966,0
103967,1
103968,0
103969,0
103970,1
103971,1
103972,1
103973,1
103974,1
103975,0
103976,1
103977,1
103978,0
103979,1
103980,1
103981,0
103982,1
103983,0
103984,1
103985,1
103986,0
103987,0
103988,1
103989,1
103990,1
103991,0
103992,0
103993,0
103994,1
103995,1
103996,1
103997,1
103998,1
103999,0
104000,1
104001,1
104002,1
104003,0
104004,1
104005,0
104006,0
104007,1
104008,1
104009,0
104010,0
104011,1
104012,0
104013,0
104014,1
104015,1
104016,0
104017,1
104018,1
104019,1
104020,0
104021,0
104022,0
104023,1
104024,1
104025,0
104026,1
104027,1
104028,0
104029,1
104030,1
104031,1
104032,0
104033,1
104034,1
104035,1
104036,0
104037,0
104038,1
104039,0
104040,1
104041,0
104042,1
104043,0
104044,0
104045,0
104046,1
104047,0
104048,1
104049,0
104050,1
104051,1
104052,0
104053,0
104054,1
104055,0
104056,0
104057,0
104058,0
104059,1
104060,1
104061,0
104062,0
104063,1
104064,1
104065,0
104066,1
104067,0
104068,0
104069,0
104070,1
104071,1
104072,0
104073,0
104074,0
104075,0
104076,1
104077,1
104078,0
104079,1
104080,1
104081,1
104082,1
104083,1
104084,1
104085,0
104086,1
104087,1
104088,1
104089,1
104090,1
104091,1
104092,1
104093,0
104094,0
104095,0
104096,1
104097,1
104098,1
104099,1
104100,1
104101,1
104102,0
104103,1
104104,1
104105,0
104106,0
104107,0
104108,1
104109,1
104110,1
104111,0
104112,1
104113,1
104114,1
104115,1
104116,1
104117,1
104118,0
104119,0
104120,1
104121,1
104122,1
104123,0
104124,1
104125,0
104126,0
104127,1
104128,0
104129,0
104130,1
104131,0
104132,1
104133,0
104134,1
104135,0
104136,0
104137,0
104138,0
104139,0
104140,0
104141,1
104142,0
104143,0
104144,1
104145,0
104146,1
104147,1
104148,0
104149,0
104150,0
104151,1
104152,0
104153,0
104154,1
104155,0
104156,1
104157,1
104158,1
104159,0
104160,1
104161,0
104162,1
104163,0
104164,0
104165,0
104166,1
104167,1
104168,1
104169,0
104170,1
104171,0
104172,1
104173,1
104174,0
104175,0
104176,1
104177,1
104178,1
104179,1
104180,1
104181,0
104182,1
104183,0
104184,1
104185,1
104186,0
104187,1
104188,1
104189,0
104190,1
104191,1
104192,1
104193,0
104194,1
104195,0
104196,0
104197,1
104198,0
104199,1
104200,0
104201,0
104202,0
104203,1
104204,0
104205,1
104206,0
104207,1
104208,1
104209,0
104210,1
104211,0
104212,0
104213,0
104214,0
104215,1
104216,1
104217,1
104218,1
104219,1
104220,0
104221,0
104222,0
104223,1
104224,1
104225,0
104226,0
104227,0
104228,1
104229,0
104230,0
104231,1
104232,1
104233,0
104234,0
104235,1
104236,0
104237,1
104238,1
104239,1
104240,1
104241,1
104242,1
104243,1
104244,1
104245,0
104246,1
104247,0
104248,1
104249,1
104250,0
104251,1
104252,0
104253,1
104254,1
104255,0
104256,1
104257,1
104258,1
104259,0
104260,0
104261,1
104262,1
104263,0
104264,0
104265,1
104266,1
104267,0
104268,1
104269,1
104270,1
104271,0
104272,0
104273,1
104274,1
104275,1
104276,1
104277,1
104278,0
104279,1
104280,1
104281,0
104282,0
104283,1
104284,0
104285,0
104286,0
104287,0
104288,0
104289,1
104290,1
104291,1
104292,1
104293,0
104294,0
104295,1
104296,1
104297,1
104298,0
104299,0
104300,1
104301,1
104302,1
104303,0
104304,0
104305,1
104306,1
104307,0
104308,0
104309,0
104310,1
104311,0
104312,0
104313,0
104314,1
104315,0
104316,1
104317,1
104318,0
104319,0
104320,0
104321,1
104322,1
104323,1
104324,0
104325,1
104326,1
104327,0
104328,1
104329,1
104330,1
104331,1
104332,1
104333,1
104334,0
104335,0
104336,1
104337,1
104338,1
104339,0
104340,0
104341,1
104342,1
104343,0
104344,1
104345,1
104346,1
104347,1
104348,0
104349,0
104350,0
104351,1
104352,0
104353,0
104354,1
104355,1
104356,0
104357,1
104358,0
104359,1
104360,1
104361,1
104362,0
104363,1
104364,0
104365,1
104366,1
104367,1
104368,1
104369,1
104370,1
104371,1
104372,1
104373,0
104374,1
104375,1
104376,1
104377,0
104378,1
104379,0
104380,0
104381,1
104382,1
104383,1
104384,1
104385,0
104386,0
104387,0
104388,1
104389,1
104390,1
104391,1
104392,0
104393,0
104394,0
104395,1
104396,1
104397,0
104398,1
104399,1
104400,0
104401,1
104402,0
104403,1
104404,0
104405,0
104406,1
104407,0
104408,1
104409,0
104410,0
104411,1
104412,0
104413,1
104414,1
104415,0
104416,0
104417,0
104418,1
104419,0
104420,0
104421,1
104422,1
104423,0
104424,1
104425,1
104426,0
104427,0
104428,0
104429,0
104430,1
104431,1
104432,0
104433,1
104434,0
104435,0
104436,0
104437,1
104438,0
104439,1
104440,1
104441,1
104442,1
104443,1
104444,0
104445,1
104446,1
104447,0
104448,0
104449,1
104450,1
104451,1
104452,0
104453,1
104454,1
104455,1
104456,1
104457,0
104458,0
104459,0
104460,1
104461,0
104462,1
104463,1
104464,0
104465,1
104466,1
104467,1
104468,1
104469,1
104470,1
104471,1
104472,1
104473,0
104474,0
104475,1
104476,0
104477,1
104478,1
104479,1
104480,1
104481,0
104482,1
104483,1
104484,1
104485,1
104486,0
104487,1
104488,0
104489,1
104490,1
104491,1
104492,1
104493,1
104494,1
104495,1
104496,0
104497,1
104498,1
104499,0
104500,1
104501,1
104502,0
104503,0
104504,0
104505,0
104506,0
104507,0
104508,1
104509,1
104510,0
104511,0
104512,0
104513,0
104514,0
104515,0
104516,0
104517,0
104518,0
104519,1
104520,1
104521,1
104522,1
104523,1
104524,0
104525,1
104526,1
104527,0
104528,1
104529,0
104530,0
104531,0
104532,1
104533,0
104534,0
104535,1
104536,1
104537,1
104538,0
104539,1
104540,1
104541,0
104542,1
104543,1
104544,1
104545,0
104546,0
104547,1
104548,0
104549,1
104550,1
104551,0
104552,0
104553,1
104554,1
104555,0
104556,0
104557,1
104558,0
104559,0
104560,0
104561,1
104562,1
104563,1
104564,1
104565,1
104566,1
104567,0
104568,0
104569,0
104570,1
104571,0
104572,1
104573,0
104574,1
104575,0
104576,0
104577,1
104578,1
104579,0
104580,0
104581,0
104582,0
104583,0
104584,0
104585,1
104586,0
104587,0
104588,1
104589,1
104590,1
104591,1
104592,1
104593,0
104594,1
104595,0
104596,1
104597,1
104598,1
104599,0
104600,1
104601,0
104602,1
104603,0
104604,0
104605,1
104606,0
104607,1
104608,0
104609,1
104610,1
104611,1
104612,1
104613,1
104614,0
104615,0
104616,0
104617,1
104618,1
104619,0
104620,1
104621,0
104622,1
104623,0
104624,1
104625,1
104626,1
104627,0
104628,0
104629,0
104630,1
104631,1
104632,1
104633,1
104634,0
104635,0
104636,1
104637,0
104638,0
104639,1
104640,0
104641,1
104642,1
104643,0
104644,1
104645,1
104646,1
104647,0
104648,1
104649,1
104650,1
104651,1
104652,0
104653,1
104654,1
104655,0
104656,0
104657,1
104658,1
104659,1
104660,1
104661,0
104662,0
104663,0
104664,0
104665,0
104666,0
104667,0
104668,1
104669,1
104670,1
104671,1
104672,1
104673,0
104674,0
104675,1
104676,1
104677,1
104678,1
104679,1
104680,1
104681,1
104682,0
104683,1
104684,1
104685,0
104686,1
104687,1
104688,0
104689,1
104690,0
104691,1
104692,1
104693,0
104694,0
104695,1
104696,1
104697,0
104698,1
104699,0
104700,0
104701,0
104702,0
104703,0
104704,1
104705,1
104706,0
104707,0
104708,1
104709,0
104710,0
104711,0
104712,0
104713,1
104714,0
104715,0
104716,0
104717,1
104718,1
104719,0
104720,1
104721,1
104722,0
104723,0
104724,0
104725,1
104726,1
104727,1
104728,1
104729,1
104730,1
104731,1
104732,0
104733,0
104734,0
104735,1
104736,0
104737,1
104738,1
104739,0
104740,1
104741,1
104742,0
104743,1
104744,0
104745,1
104746,1
104747,0
104748,1
104749,1
104750,1
104751,1
104752,0
104753,1
104754,0
104755,1
104756,1
104757,0
104758,1
104759,0
104760,1
104761,1
104762,0
104763,1
104764,0
104765,1
104766,1
104767,0
104768,0
104769,1
104770,1
104771,0
104772,0
104773,0
104774,1
104775,0
104776,0
104777,1
104778,1
104779,1
104780,1
104781,1
104782,0
104783,1
104784,1
104785,1
104786,1
104787,1
104788,1
104789,0
104790,0
104791,0
104792,1
104793,0
104794,1
104795,1
104796,0
104797,1
104798,0
104799,1
104800,1
104801,1
104802,0
104803,0
104804,1
104805,1
104806,0
104807,1
104808,1
104809,0
104810,1
104811,0
104812,1
104813,0
104814,1
104815,0
104816,0
104817,0
104818,1
104819,1
104820,1
104821,1
104822,0
104823,0
104824,1
104825,0
104826,1
104827,1
104828,1
104829,0
104830,1
104831,1
104832,1
104833,1
104834,1
104835,0
104836,0
104837,0
104838,1
104839,0
104840,0
104841,1
104842,1
104843,0
104844,0
104845,1
104846,1
104847,0
104848,0
104849,1
104850,0
104851,0
104852,1
104853,1
104854,1
104855,1
104856,0
104857,1
104858,1
104859,0
104860,1
104861,0
104862,0
104863,0
104864,1
104865,1
104866,1
104867,0
104868,1
104869,1
104870,0
104871,1
104872,0
104873,0
104874,1
104875,1
104876,0
104877,1
104878,1
104879,0
104880,1
104881,1
104882,0
104883,1
104884,0
104885,1
104886,1
104887,1
104888,0
104889,1
104890,1
104891,0
104892,1
104893,0
104894,1
104895,0
104896,1
104897,0
104898,1
104899,1
104900,1
104901,1
104902,0
104903,0
104904,1
104905,1
104906,1
104907,1
104908,0
104909,1
104910,1
104911,0
104912,0
104913,1
104914,0
104915,0
104916,0
104917,0
104918,1
104919,0
104920,0
104921,1
104922,1
104923,0
104924,0
104925,1
104926,0
104927,0
104928,1
104929,0
104930,1
104931,1
104932,0
104933,0
104934,0
104935,0
104936,0
104937,0
104938,1
104939,1
104940,0
104941,1
104942,0
104943,0
104944,1
104945,0
104946,1
104947,1
104948,1
104949,0
104950,0
104951,1
104952,0
104953,0
104954,1
104955,0
104956,1
104957,1
104958,1
104959,0
104960,1
104961,0
104962,1
104963,1
104964,1
104965,0
104966,1
104967,1
104968,1
104969,0
104970,1
104971,0
104972,0
104973,1
104974,1
104975,0
104976,1
104977,1
104978,1
104979,0
104980,1
104981,0
104982,0
104983,0
104984,0
104985,0
104986,1
104987,1
104988,1
104989,0
104990,0
104991,1
104992,0
104993,1
104994,1
104995,0
104996,1
104997,1
104998,0
104999,1
105000,1
105001,1
105002,0
105003,0
105004,1
105005,1
105006,1
105007,0
105008,1
105009,0
105010,0
105011,0
105012,1
105013,0
105014,1
105015,1
105016,1
105017,1
105018,1
105019,1
105020,1
105021,1
105022,0
105023,0
105024,1
105025,1
105026,0
105027,0
105028,0
105029,1
105030,0
105031,1
105032,1
105033,0
105034,1
105035,1
105036,1
105037,1
105038,1
105039,0
105040,0
105041,0
105042,1
105043,1
105044,1
105045,0
105046,0
105047,1
105048,0
105049,1
105050,1
105051,0
105052,1
105053,0
105054,1
105055,1
105056,1
105057,1
105058,1
105059,0
105060,0
105061,0
105062,0
105063,1
105064,0
105065,1
105066,1
105067,0
105068,1
105069,0
105070,0
105071,0
105072,0
105073,0
105074,1
105075,1
105076,0
105077,0
105078,1
105079,0
105080,0
105081,0
105082,0
105083,0
105084,1
105085,0
105086,0
105087,0
105088,1
105089,1
105090,0
105091,1
105092,1
105093,0
105094,1
105095,0
105096,0
105097,1
105098,1
105099,0
105100,1
105101,1
105102,0
105103,0
105104,1
105105,0
105106,1
105107,0
105108,1
105109,0
105110,1
105111,1
105112,1
105113,0
105114,1
105115,0
105116,1
105117,1
105118,0
105119,0
105120,1
105121,1
105122,0
105123,0
105124,1
105125,1
105126,1
105127,1
105128,0
105129,1
105130,1
105131,1
105132,1
105133,0
105134,0
105135,1
105136,0
105137,0
105138,1
105139,1
105140,1
105141,1
105142,1
105143,0
105144,0
105145,1
105146,1
105147,1
105148,1
105149,0
105150,0
105151,1
105152,0
105153,0
105154,1
105155,1
105156,0
105157,1
105158,1
105159,0
105160,0
105161,1
105162,1
105163,1
105164,0
105165,1
105166,0
105167,0
105168,1
105169,1
105170,1
105171,1
105172,0
105173,1
105174,1
105175,1
105176,0
105177,0
105178,1
105179,1
105180,1
105181,0
105182,1
105183,0
105184,1
105185,1
105186,1
105187,0
105188,1
105189,1
105190,0
105191,1
105192,0
105193,1
105194,1
105195,0
105196,0
105197,0
105198,0
105199,0
105200,1
105201,1
105202,0
105203,1
105204,0
105205,0
105206,1
105207,0
105208,0
105209,0
105210,0
105211,0
105212,0
105213,0
105214,0
105215,0
105216,1
105217,0
105218,1
105219,0
105220,1
105221,1
105222,0
105223,0
105224,1
105225,0
105226,0
105227,1
105228,0
105229,1
105230,1
105231,0
105232,0
105233,1
105234,1
105235,1
105236,0
105237,0
105238,0
105239,0
105240,0
105241,1
105242,1
105243,1
105244,0
105245,0
105246,1
105247,1
105248,0
105249,1
105250,0
105251,0
105252,0
105253,0
105254,0
105255,1
105256,0
105257,1
105258,1
105259,1
105260,1
105261,1
105262,0
105263,0
105264,0
105265,0
105266,1
105267,1
105268,1
105269,1
105270,1
105271,1
105272,0
105273,0
105274,0
105275,1
105276,1
105277,1
105278,0
105279,1
105280,1
105281,1
105282,0
105283,1
105284,1
105285,1
105286,1
105287,0
105288,1
105289,0
105290,1
105291,1
105292,0
105293,0
105294,0
105295,0
105296,0
105297,0
105298,1
105299,1
105300,1
105301,1
105302,0
105303,0
105304,0
105305,0
105306,0
105307,1
105308,1
105309,0
105310,0
105311,1
105312,0
105313,1
105314,1
105315,1
105316,0
105317,0
105318,1
105319,1
105320,0
105321,1
105322,1
105323,1
105324,1
105325,1
105326,1
105327,1
105328,1
105329,1
105330,1
105331,1
105332,1
105333,1
105334,1
105335,1
105336,0
105337,1
105338,1
105339,0
105340,1
105341,1
105342,0
105343,0
105344,1
105345,1
105346,0
105347,1
105348,1
105349,0
105350,0
105351,1
105352,1
105353,1
105354,0
105355,0
105356,1
105357,0
105358,1
105359,1
105360,0
105361,1
105362,1
105363,1
105364,1
105365,1
105366,0
105367,0
105368,1
105369,1
105370,0
105371,0
105372,1
105373,0
105374,1
105375,0
105376,1
105377,1
105378,0
105379,1
105380,1
105381,1
105382,0
105383,1
105384,0
105385,1
105386,1
105387,0
105388,1
105389,1
105390,0
105391,0
105392,1
105393,1
105394,0
105395,1
105396,0
105397,0
105398,0
105399,1
105400,1
105401,0
105402,1
105403,1
105404,0
105405,0
105406,0
105407,1
105408,1
105409,1
105410,0
105411,0
105412,0
105413,1
105414,1
105415,0
105416,0
105417,1
105418,0
105419,1
105420,1
105421,1
105422,1
105423,1
105424,1
105425,0
105426,0
105427,1
105428,1
105429,1
105430,1
105431,1
105432,0
105433,0
105434,1
105435,1
105436,1
105437,1
105438,1
105439,0
105440,0
105441,1
105442,1
105443,0
105444,0
105445,1
105446,0
105447,0
105448,1
105449,1
105450,1
105451,0
105452,0
105453,1
105454,1
105455,0
105456,0
105457,1
105458,0
105459,1
105460,0
105461,1
105462,0
105463,0
105464,0
105465,1
105466,1
105467,0
105468,1
105469,0
105470,1
105471,0
105472,1
105473,0
105474,1
105475,0
105476,0
105477,1
105478,1
105479,1
105480,0
105481,0
105482,0
105483,0
105484,0
105485,0
105486,1
105487,0
105488,1
105489,1
105490,0
105491,1
105492,0
105493,0
105494,1
105495,1
105496,1
105497,0
105498,0
105499,1
105500,1
105501,0
105502,0
105503,0
105504,0
105505,0
105506,1
105507,0
105508,1
105509,0
105510,1
105511,0
105512,0
105513,0
105514,0
105515,1
105516,1
105517,1
105518,1
105519,1
105520,1
105521,1
105522,0
105523,0
105524,1
105525,1
105526,0
105527,0
105528,0
105529,0
105530,0
105531,1
105532,1
105533,0
105534,1
105535,1
105536,1
105537,0
105538,1
105539,0
105540,0
105541,1
105542,1
105543,0
105544,1
105545,0
105546,1
105547,1
105548,1
105549,0
105550,1
105551,0
105552,1
105553,0
105554,1
105555,1
105556,1
105557,1
105558,1
105559,1
105560,0
105561,0
105562,1
105563,1
105564,0
105565,1
105566,0
105567,1
105568,0
105569,1
105570,1
105571,0
105572,0
105573,0
105574,1
105575,1
105576,0
105577,0
105578,1
105579,0
105580,1
105581,1
105582,1
105583,0
105584,1
105585,1
105586,0
105587,1
105588,1
105589,1
105590,0
105591,0
105592,1
105593,0
105594,1
105595,0
105596,1
105597,0
105598,0
105599,1
105600,0
105601,1
105602,1
105603,1
105604,1
105605,0
105606,1
105607,1
105608,1
105609,1
105610,1
105611,1
105612,0
105613,1
105614,1
105615,1
105616,0
105617,0
105618,0
105619,0
105620,0
105621,1
105622,1
105623,0
105624,0
105625,1
105626,1
105627,0
105628,1
105629,1
105630,1
105631,0
105632,1
105633,1
105634,1
105635,1
105636,1
105637,1
105638,0
105639,1
105640,0
105641,1
105642,1
105643,1
105644,1
105645,0
105646,0
105647,0
105648,0
105649,0
105650,1
105651,0
105652,0
105653,1
105654,1
105655,0
105656,1
105657,1
105658,1
105659,1
105660,1
105661,0
105662,0
105663,1
105664,1
105665,1
105666,0
105667,1
105668,0
105669,1
105670,0
105671,0
105672,1
105673,0
105674,1
105675,0
105676,0
105677,1
105678,1
105679,1
105680,0
105681,0
105682,1
105683,0
105684,1
105685,1
105686,1
105687,1
105688,1
105689,0
105690,0
105691,0
105692,1
105693,0
105694,1
105695,0
105696,0
105697,1
105698,0
105699,0
105700,1
105701,1
105702,0
105703,0
105704,1
105705,1
105706,1
105707,1
105708,1
105709,0
105710,1
105711,1
105712,0
105713,0
105714,1
105715,1
105716,0
105717,1
105718,1
105719,0
105720,0
105721,1
105722,1
105723,0
105724,0
105725,0
105726,1
105727,1
105728,0
105729,1
105730,1
105731,0
105732,0
105733,1
105734,1
105735,1
105736,0
105737,0
105738,1
105739,0
105740,1
105741,1
105742,0
105743,1
105744,0
105745,0
105746,1
105747,0
105748,1
105749,1
105750,0
105751,1
105752,0
105753,0
105754,1
105755,1
105756,1
105757,1
105758,1
105759,0
105760,0
105761,1
105762,1
105763,1
105764,1
105765,0
105766,0
105767,1
105768,0
105769,0
105770,1
105771,1
105772,1
105773,1
105774,1
105775,1
105776,1
105777,0
105778,1
105779,1
105780,1
105781,0
105782,1
105783,1
105784,1
105785,0
105786,1
105787,1
105788,1
105789,1
105790,1
105791,1
105792,1
105793,1
105794,1
105795,1
105796,0
105797,0
105798,1
105799,1
105800,0
105801,0
105802,0
105803,1
105804,1
105805,0
105806,1
105807,1
105808,1
105809,1
105810,1
105811,0
105812,1
105813,1
105814,0
105815,0
105816,1
105817,1
105818,0
105819,0
105820,1
105821,1
105822,0
105823,1
105824,0
105825,1
105826,0
105827,0
105828,0
105829,1
105830,1
105831,0
105832,1
105833,0
105834,1
105835,0
105836,1
105837,1
105838,0
105839,1
105840,0
105841,1
105842,0
105843,1
105844,1
105845,1
105846,0
105847,1
105848,0
105849,1
105850,1
105851,0
105852,1
105853,0
105854,0
105855,1
105856,1
105857,0
105858,1
105859,0
105860,0
105861,1
105862,1
105863,1
105864,1
105865,1
105866,1
105867,1
105868,1
105869,1
105870,1
105871,1
105872,1
105873,0
105874,1
105875,1
105876,1
105877,0
105878,1
105879,0
105880,0
105881,0
105882,1
105883,1
105884,1
105885,1
105886,0
105887,0
105888,1
105889,1
105890,1
105891,0
105892,0
105893,1
105894,1
105895,0
105896,0
105897,1
105898,0
105899,1
105900,0
105901,1
105902,1
105903,0
105904,0
105905,1
105906,1
105907,0
105908,0
105909,0
105910,1
105911,1
105912,1
105913,1
105914,1
105915,0
105916,1
105917,1
105918,0
105919,1
105920,1
105921,1
105922,1
105923,1
105924,0
105925,0
105926,0
105927,1
105928,0
105929,1
105930,0
105931,1
105932,1
105933,1
105934,1
105935,0
105936,0
105937,1
105938,1
105939,0
105940,1
105941,0
105942,1
105943,0
105944,1
105945,0
105946,0
105947,1
105948,1
105949,1
105950,1
105951,0
105952,1
105953,0
105954,0
105955,1
105956,0
105957,0
105958,0
105959,1
105960,1
105961,1
105962,0
105963,1
105964,1
105965,1
105966,0
105967,1
105968,0
105969,1
105970,1
105971,0
105972,1
105973,0
105974,0
105975,1
105976,0
105977,0
105978,0
105979,1
105980,0
105981,1
105982,1
105983,1
105984,0
105985,0
105986,0
105987,0
105988,1
105989,1
105990,0
105991,0
105992,1
105993,0
105994,0
105995,1
105996,1
105997,0
105998,1
105999,1
106000,1
106001,0
106002,0
106003,0
106004,0
106005,1
106006,0
106007,0
106008,1
106009,0
106010,1
106011,1
106012,1
106013,0
106014,1
106015,0
106016,1
106017,0
106018,1
106019,0
106020,0
106021,0
106022,1
106023,0
106024,1
106025,1
106026,0
106027,1
106028,1
106029,1
106030,1
106031,1
106032,1
106033,0
106034,1
106035,0
106036,1
106037,1
106038,1
106039,1
106040,0
106041,0
106042,0
106043,0
106044,1
106045,0
106046,0
106047,1
106048,1
106049,1
106050,1
106051,0
106052,1
106053,1
106054,1
106055,0
106056,0
106057,1
106058,1
106059,1
106060,0
106061,1
106062,1
106063,0
106064,0
106065,0
106066,0
106067,1
106068,1
106069,1
106070,1
106071,1
106072,1
106073,1
106074,1
106075,0
106076,0
106077,1
106078,0
106079,1
106080,1
106081,1
106082,1
106083,0
106084,1
106085,1
106086,0
106087,0
106088,1
106089,0
106090,1
106091,0
106092,0
106093,0
106094,0
106095,0
106096,0
106097,1
106098,1
106099,1
106100,1
106101,0
106102,1
106103,0
106104,1
106105,1
106106,1
106107,1
106108,1
106109,0
106110,0
106111,0
106112,0
106113,0
106114,1
106115,1
106116,1
106117,1
106118,0
106119,1
106120,1
106121,1
106122,1
106123,1
106124,0
106125,1
106126,1
106127,0
106128,1
106129,1
106130,1
106131,0
106132,0
106133,1
106134,1
106135,0
106136,1
106137,0
106138,0
106139,1
106140,0
106141,0
106142,1
106143,0
106144,1
106145,1
106146,1
106147,1
106148,0
106149,0
106150,1
106151,0
106152,0
106153,1
106154,1
106155,1
106156,1
106157,1
106158,0
106159,0
106160,0
106161,1
106162,0
106163,1
106164,0
106165,0
106166,1
106167,0
106168,0
106169,1
106170,1
106171,1
106172,0
106173,1
106174,0
106175,1
106176,0
106177,0
106178,1
106179,1
106180,1
106181,1
106182,1
106183,1
106184,1
106185,0
106186,1
106187,1
106188,0
106189,0
106190,0
106191,0
106192,0
106193,0
106194,1
106195,1
106196,1
106197,1
106198,1
106199,1
106200,1
106201,1
106202,1
106203,1
106204,0
106205,0
106206,0
106207,0
106208,0
106209,0
106210,1
106211,0
106212,1
106213,1
106214,1
106215,0
106216,0
106217,0
106218,1
106219,1
106220,0
106221,0
106222,0
106223,1
106224,0
106225,0
106226,1
106227,0
106228,0
106229,0
106230,1
106231,1
106232,1
106233,1
106234,1
106235,0
106236,1
106237,1
106238,0
106239,1
106240,1
106241,0
106242,1
106243,0
106244,0
106245,0
106246,0
106247,0
106248,1
106249,0
106250,0
106251,1
106252,0
106253,1
106254,0
106255,1
106256,1
106257,1
106258,1
106259,1
106260,0
106261,1
106262,1
106263,0
106264,1
106265,0
106266,1
106267,0
106268,0
106269,1
106270,1
106271,1
106272,1
106273,0
106274,0
106275,1
106276,0
106277,1
106278,1
106279,0
106280,0
106281,1
106282,1
106283,0
106284,1
106285,1
106286,0
106287,0
106288,1
106289,1
106290,1
106291,1
106292,1
106293,0
106294,1
106295,0
106296,0
106297,1
106298,0
106299,0
106300,1
106301,1
106302,1
106303,1
106304,0
106305,1
106306,0
106307,1
106308,1
106309,0
106310,1
106311,1
106312,1
106313,0
106314,0
106315,0
106316,1
106317,1
106318,1
106319,0
106320,1
106321,1
106322,1
106323,0
106324,1
106325,1
106326,1
106327,0
106328,0
106329,1
106330,0
106331,1
106332,0
106333,0
106334,1
106335,0
106336,0
106337,0
106338,0
106339,0
106340,1
106341,1
106342,1
106343,1
106344,1
106345,1
106346,1
106347,1
106348,0
106349,0
106350,1
106351,1
106352,0
106353,1
106354,1
106355,0
106356,0
106357,1
106358,1
106359,1
106360,1
106361,1
106362,1
106363,0
106364,1
106365,1
106366,1
106367,1
106368,0
106369,1
106370,1
106371,1
106372,1
106373,0
106374,1
106375,1
106376,1
106377,1
106378,0
106379,0
106380,1
106381,1
106382,1
106383,0
106384,1
106385,0
106386,1
106387,1
106388,0
106389,1
106390,1
106391,1
106392,0
106393,1
106394,1
106395,1
106396,0
106397,0
106398,0
106399,1
106400,0
106401,1
106402,1
106403,1
106404,1
106405,0
106406,1
106407,0
106408,0
106409,1
106410,0
106411,1
106412,1
106413,1
106414,0
106415,0
106416,1
106417,1
106418,1
106419,0
106420,0
106421,0
106422,0
106423,1
106424,1
106425,0
106426,1
106427,1
106428,1
106429,0
106430,1
106431,1
106432,1
106433,0
106434,1
106435,0
106436,0
106437,0
106438,0
106439,1
106440,1
106441,0
106442,0
106443,1
106444,1
106445,1
106446,0
106447,1
106448,0
106449,1
106450,1
106451,1
106452,1
106453,0
106454,0
106455,0
106456,0
106457,1
106458,1
106459,1
106460,1
106461,0
106462,1
106463,0
106464,1
106465,1
106466,0
106467,1
106468,1
106469,0
106470,0
106471,0
106472,1
106473,0
106474,0
106475,0
106476,0
106477,0
106478,1
106479,1
106480,0
106481,0
106482,0
106483,0
106484,0
106485,1
106486,1
106487,1
106488,0
106489,1
106490,0
106491,0
106492,0
106493,1
106494,0
106495,1
106496,0
106497,1
106498,0
106499,0
106500,1
106501,0
106502,1
106503,1
106504,0
106505,1
106506,1
106507,0
106508,1
106509,1
106510,1
106511,0
106512,1
106513,0
106514,1
106515,1
106516,1
106517,1
106518,0
106519,1
106520,0
106521,0
106522,1
106523,1
106524,1
106525,1
106526,0
106527,1
106528,1
106529,0
106530,0
106531,1
106532,1
106533,1
106534,1
106535,1
106536,0
106537,0
106538,0
106539,1
106540,1
106541,1
106542,1
106543,0
106544,1
106545,1
106546,1
106547,0
106548,1
106549,0
106550,0
106551,1
106552,1
106553,0
106554,1
106555,1
106556,0
106557,1
106558,0
106559,1
106560,0
106561,1
106562,1
106563,1
106564,0
106565,1
106566,1
106567,1
106568,0
106569,0
106570,1
106571,1
106572,1
106573,0
106574,0
106575,1
106576,1
106577,1
106578,1
106579,0
106580,0
106581,1
106582,1
106583,1
106584,0
106585,1
106586,1
106587,0
106588,0
106589,1
106590,0
106591,0
106592,0
106593,1
106594,1
106595,1
106596,0
106597,0
106598,1
106599,0
106600,1
106601,1
106602,1
106603,0
106604,0
106605,1
106606,1
106607,0
106608,0
106609,1
106610,0
106611,1
106612,0
106613,0
106614,1
106615,0
106616,1
106617,1
106618,0
106619,1
106620,0
106621,1
106622,0
106623,0
106624,1
106625,0
106626,1
106627,0
106628,0
106629,1
106630,1
106631,1
106632,1
106633,1
106634,0
106635,0
106636,1
106637,1
106638,0
106639,1
106640,1
106641,1
106642,0
106643,1
106644,1
106645,0
106646,1
106647,0
106648,1
106649,0
106650,0
106651,0
106652,1
106653,1
106654,0
106655,1
106656,0
106657,1
106658,1
106659,0
106660,0
106661,1
106662,1
106663,1
106664,1
106665,1
